,negative,positive
matarazzo,10.0,0.0
match,2.870793275855731,3.870349159239259
matchbox,2.5,0.0
matchless,2.095903274289385,5.678873587267573
matchmak,2.095903274289385,5.678873587267573
matchstick,7.5,0.0
matchup,2.5,0.0
mate,6.911671849816649,1.825809289173565
matei,0.0,2.5
mateo,8.003922779651097,1.6609640474436815
mater,0.0,2.5
materi,3.2798669487688468,3.3646969317078668
materialis,4.1145820804822515,2.717562737549928
materialist,3.5058721616899073,3.150396013176948
materiel,2.5,0.0
matern,1.2301433994512887,13.783470770180712
math,2.5,0.0
matheau,0.0,2.5
mathemat,2.9203673004336506,3.798794064681797
mathematician,1.9124892893931982,6.4556962358128835
matheson,3.321928094887363,3.321928094887363
mathew,8.003922779651097,1.6609640474436815
mathia,10.0,0.0
mathieu,0.768621786840241,44.89056748035494
mathild,0.0,2.5
mathius,2.5,0.0
matic,2.095903274289385,5.678873587267573
matilda,0.0,2.5
matin,2.717562737549928,4.1145820804822515
matine,1.6609640474436815,8.003922779651097
matiss,0.0,5.0
matlock,0.0,2.5
matondkar,0.0,2.5
matriarch,5.678873587267573,2.095903274289385
matrimoni,3.321928094887363,3.321928094887363
matrix,5.938086056808406,2.028745201894865
matron,6.8433137786230045,1.8380053935977752
matsumoto,0.0,2.5
matsumura,2.5,0.0
matsushima,0.0,5.0
matt,2.705580782335366,4.135310151107472
mattei,8.003922779651097,1.6609640474436815
matteo,2.5,0.0
matter,3.0066258900780185,3.6818676561125154
mattew,0.0,2.5
matthau,0.0,110.0
mattheau,0.0,2.5
matthew,3.0422746367170017,3.636144630723798
matthia,3.321928094887363,3.321928094887363
matthieu,2.5,0.0
matthius,0.0,2.5
matti,12.5,0.0
mattress,3.321928094887363,3.321928094887363
matur,2.0875872705454666,5.709585859801456
matuschek,0.0,17.5
maud,2.095903274289385,5.678873587267573
maudlin,2.785345075685467,4.0019613898255475
maugham,2.8394367936337863,3.9173823267621817
maughm,2.5,0.0
maul,9.547874667292193,1.4947531601505835
mauldin,0.0,2.5
maupass,2.095903274289385,5.678873587267573
maura,2.5,0.0
maureen,1.7296614141322906,7.5068727724303015
mauri,0.0,2.5
mauric,4.507575551943847,2.51294159473206
mauricio,0.0,2.5
maurin,0.0,2.5
mauritania,2.5,0.0
mauritius,0.0,2.5
mausolem,2.5,0.0
mausoleum,0.0,5.0
mauvai,0.0,5.0
mauvi,0.0,5.0
mauvorneen,0.0,2.5
maven,3.321928094887363,3.321928094887363
maverick,1.8380053935977752,6.8433137786230045
mavi,0.0,2.5
mavshi,2.5,0.0
mawkish,6.4556962358128835,1.9124892893931982
max,2.3475901497877913,4.899079389427794
maxim,8.776290847640777,1.5702972679322118
maximilian,6.8433137786230045,1.8380053935977752
maximillian,2.095903274289385,5.678873587267573
maximis,1.4306765580733931,10.318851158516171
maximum,3.5609161165707097,3.103476471903321
maximus,2.5,0.0
maxin,0.0,2.5
maxmillian,5.0,0.0
maxwel,14.937236057436325,1.1832946624549385
may,5.0,0.0
maya,1.5702972679322118,8.776290847640777
mayal,14.937236057436325,1.1832946624549385
mayan,8.58328067894192,1.5913711273047662
mayarchuk,2.5,0.0
mayb,4.6241551762695625,2.46022447788316
maybe,2.5,0.0
mayberri,3.321928094887363,3.321928094887363
maybl,0.0,2.5
mayeda,10.0,0.0
mayer,2.5,0.0
mayerl,7.5,0.0
mayfield,1.285097208938469,12.62925313651334
mayhem,4.899079389427794,2.3475901497877913
mayi,0.0,5.0
mayn,7.5,0.0
maynard,4.507575551943847,2.51294159473206
maynot,0.0,2.5
mayo,2.5,0.0
mayor,1.530895350152348,9.162168319362612
mayweath,4.1145820804822515,2.717562737549928
mazar,3.321928094887363,3.321928094887363
maze,5.0,0.0
mazello,2.095903274289385,5.678873587267573
mazeppa,0.0,2.5
mazovia,2.5,0.0
mazurski,2.717562737549928,4.1145820804822515
mazzello,0.0,10.0
mbarrass,2.5,0.0
mbongeni,0.0,2.5
mbv,2.5,0.0
mc,1.9535700439406751,6.261707715779571
mcadam,0.0,17.5
mcallist,0.0,2.5
mcanal,0.0,37.5
mcandrew,3.321928094887363,3.321928094887363
mcavoy,1.4306765580733931,10.318851158516171
mcb,2.5,0.0
mcbain,1.0479516371446924,19.549378059091087
mcbeak,5.0,0.0
mcbeal,5.678873587267573,2.095903274289385
mcbeth,2.5,0.0
mcbirney,2.5,0.0
mcbo,0.9266284080291269,26.46303475082891
mcbride,2.51294159473206,4.507575551943847
mcburney,0.0,2.5
mccabe,3.321928094887363,3.321928094887363
mccaffrey,2.5,0.0
mccaid,0.0,2.5
mccain,2.5,0.0
mccall,7.5,0.0
mccambidg,2.5,0.0
mccambridg,5.0,0.0
mccamus,3.321928094887363,3.321928094887363
mccann,0.0,7.5
mccarey,3.321928094887363,3.321928094887363
mccarten,0.0,2.5
mccarthi,2.941625832534105,3.7691125563864567
mccarthyism,0.0,2.5
mccarthyit,0.0,2.5
mccaslin,0.0,2.5
mccathi,0.0,2.5
mcchees,0.0,2.5
mcclelland,2.5,0.0
mccloud,2.5,0.0
mccloy,0.0,2.5
mcconaughey,15.0,0.0
mcconaughi,2.5,0.0
mcconnel,0.0,2.5
mcconnohi,0.0,2.5
mccord,0.0,5.0
mccormick,8.003922779651097,1.6609640474436815
mccoy,2.162639121587463,5.445306345465875
mccracken,2.5,0.0
mccrae,5.678873587267573,2.095903274289385
mccrane,0.0,2.5
mccrari,2.5,0.0
mccrea,1.6609640474436815,8.003922779651097
mccreari,0.0,2.5
mccree,0.0,2.5
mccullum,2.5,0.0
mcdaniel,2.5,0.0
mcdemor,0.0,2.5
mcdermott,2.095903274289385,5.678873587267573
mcdonald,2.9203673004336506,3.798794064681797
mcdonnel,2.5,0.0
mcdonough,0.0,5.0
mcdormand,5.678873587267573,2.095903274289385
mcdougal,0.0,2.5
mcdowal,5.678873587267573,2.095903274289385
mcdowel,9.162168319362612,1.530895350152348
mceachin,2.5,0.0
mcelwe,2.5,0.0
mcenro,7.5,0.0
mceveeti,2.5,0.0
mcewan,0.0,5.0
mcfadden,5.0,0.0
mcfarlan,0.0,2.5
mcfeast,2.5,0.0
mcgann,0.0,2.5
mcgargl,0.0,5.0
mcgarrett,2.5,0.0
mcgavin,1.2301433994512887,13.783470770180712
mcgee,0.0,10.0
mcghee,0.0,2.5
mcgill,0.0,5.0
mcgilli,3.321928094887363,3.321928094887363
mcgjthm,2.5,0.0
mcgoldrick,0.0,2.5
mcgoohan,5.678873587267573,2.095903274289385
mcgovern,14.937236057436325,1.1832946624549385
mcgowan,4.507575551943847,2.51294159473206
mcgowen,2.5,0.0
mcgraw,10.318851158516171,1.4306765580733931
mcgreevey,2.5,0.0
mcgreggor,2.5,0.0
mcgregor,4.507575551943847,2.51294159473206
mcgrew,0.0,2.5
mcguffin,5.678873587267573,2.095903274289385
mcguigan,0.0,2.5
mcgyver,2.5,0.0
mchael,2.5,0.0
mchale,5.678873587267573,2.095903274289385
mcheath,2.5,0.0
mchugh,1.1832946624549385,14.937236057436325
mci,2.5,0.0
mcinal,2.5,0.0
mcintir,0.0,12.5
mcintyr,0.0,15.0
mciver,5.0,0.0
mckay,4.507575551943847,2.51294159473206
mckean,6.4556962358128835,1.9124892893931982
mckee,0.0,2.5
mckelheer,2.5,0.0
mckellar,2.5,0.0
mckellen,5.678873587267573,2.095903274289385
mckenna,1.4306765580733931,10.318851158516171
mckenzi,0.0,5.0
mckeon,0.0,2.5
mckinney,0.0,5.0
mckluski,2.5,0.0
mcknight,0.0,2.5
mclagen,0.0,2.5
mclaghlan,0.0,2.5
mclaglen,1.0859900449548405,18.01239430515993
mclaren,7.5,0.0
mclarti,0.0,2.5
mclean,2.51294159473206,4.507575551943847
mcleod,2.095903274289385,5.678873587267573
mclish,2.5,0.0
mcluhan,0.0,2.5
mcmahon,5.0,0.0
mcmartin,0.0,2.5
mcmaster,2.5,0.0
mcmichael,5.0,0.0
mcmillan,5.678873587267573,2.095903274289385
mcmillian,3.321928094887363,3.321928094887363
mcmullen,3.321928094887363,3.321928094887363
mcmurti,0.0,2.5
mcnab,5.0,0.0
mcnairi,0.0,2.5
mcnalli,0.6529636084911308,77.13087245138816
mcnamara,2.5,0.0
mcnasti,2.5,0.0
mcnear,3.321928094887363,3.321928094887363
mcneeli,1.6609640474436815,8.003922779651097
mcneil,0.0,7.5
mcnicol,2.5,0.0
mcphail,0.0,2.5
mcpherson,0.0,2.5
mcpoodl,0.0,5.0
mcquad,3.321928094887363,3.321928094887363
mcquaid,0.0,17.5
mcquarri,0.0,2.5
mcqueen,2.295006730925411,5.041144465898791
mcraney,0.0,2.5
mcrd,0.0,5.0
mcrdep,0.0,2.5
mcshane,0.0,2.5
mctaketh,2.5,0.0
mctavish,2.5,0.0
mcteer,2.5,0.0
mctiernan,2.5,0.0
mcvey,2.5,0.0
mdb,2.5,0.0
mdixon,0.0,2.5
mdogg,2.5,0.0
mds,2.5,0.0
mea,2.5,0.0
mead,0.0,2.5
meadow,1.9124892893931982,6.4556962358128835
meadowland,0.0,2.5
meadowval,5.678873587267573,2.095903274289385
meagan,5.0,0.0
meager,5.010714036395447,2.305977577770878
meagr,2.51294159473206,4.507575551943847
meal,1.4947531601505835,9.547874667292193
meali,5.0,0.0
mean,4.438440423096817,2.545775591095804
meanac,0.0,2.5
meander,9.582931113717166,1.491614418458335
meaner,2.095903274289385,5.678873587267573
meanest,6.8433137786230045,1.8380053935977752
meani,0.0,2.5
meanial,0.0,2.5
meaning,3.5609161165707097,3.103476471903321
meaningless,8.831427533383131,1.564451165569662
meanspirit,2.5,0.0
meant,4.11102548052111,2.719633558732003
meantim,0.0,17.5
meanwhil,2.6188075139523037,4.293426953121329
mear,0.0,2.5
meara,0.0,2.5
measli,9.547874667292193,1.4947531601505835
measur,2.656387560095462,4.2231673776143195
meat,5.094382474196232,2.2761793375349226
meatbal,1.7721967586109773,7.230516925979993
meathead,0.0,5.0
meati,2.4097933153777453,4.742632390555292
meatier,2.5,0.0
meatiest,5.0,0.0
meatloaf,2.095903274289385,5.678873587267573
meatpack,2.5,0.0
meatwad,0.0,2.5
mecan,0.0,2.5
mecbeth,2.5,0.0
mecca,1.0,21.854345326782823
mech,1.8380053935977752,6.8433137786230045
mecha,5.678873587267573,2.095903274289385
mechan,3.0576978905432557,3.616805862739979
mechanis,0.0,2.5
mechanist,0.0,2.5
mechapilot,0.0,2.5
mechnic,0.0,2.5
meckern,0.0,2.5
med,3.137168659354725,3.5211682165513474
medak,2.5,0.0
medal,2.3475901497877913,4.899079389427794
medallion,2.5,0.0
meddl,2.010759005174987,6.0120931413889656
meddlesom,5.0,0.0
medevil,2.5,0.0
medford,3.321928094887363,3.321928094887363
media,2.5,0.0
mediaev,2.095903274289385,5.678873587267573
median,0.0,7.5
mediat,1.4306765580733931,10.318851158516171
medic,3.3766645950886636,3.268345407915437
medicaid,0.0,2.5
medicar,0.0,2.5
medicin,3.321928094887363,3.321928094887363
mediev,4.241542903638603,2.646412606099022
medioacr,2.5,0.0
mediocr,10.121456082684988,1.446150014675164
mediorcr,5.0,0.0
medit,1.8617841794768077,6.714157558698096
mediterranean,2.095903274289385,5.678873587267573
mediterranian,2.5,0.0
mediterrenean,2.5,0.0
meditteranean,2.095903274289385,5.678873587267573
medium,7.423983573584705,1.7420653825330148
mediumist,0.0,2.5
medley,3.321928094887363,3.321928094887363
medusa,8.003922779651097,1.6609640474436815
medusan,10.0,0.0
medv,22.5,0.0
medval,0.0,2.5
meek,3.321928094887363,3.321928094887363
meeker,2.5,0.0
meekest,0.0,2.5
meela,2.5,0.0
meen,5.0,0.0
meena,0.0,12.5
meep,0.0,2.5
meera,2.5,0.0
mees,0.0,2.5
meet,2.4203607255334165,4.717212842624514
meethi,0.0,7.5
meeuwsen,2.5,0.0
meg,2.5950375316654903,4.339356391946547
mega,3.8372788311067816,2.8934169783636534
megachees,2.5,0.0
megadeth,2.5,0.0
megaloman,0.0,5.0
megalomaniac,6.14525046121494,1.9796101017878516
megalung,2.5,0.0
megan,2.7466359508287996,4.065331018606768
megaplex,3.321928094887363,3.321928094887363
megazon,0.0,2.5
megazord,2.5,0.0
megha,0.0,2.5
megumi,2.5,0.0
megyn,0.0,5.0
meh,10.0,0.0
mehbooba,5.0,0.0
mehemet,2.5,0.0
mehmet,8.003922779651097,1.6609640474436815
mehndi,0.0,7.5
mehr,0.0,2.5
mehta,1.6609640474436815,8.003922779651097
mei,2.51294159473206,4.507575551943847
meighan,5.0,0.0
meiji,3.321928094887363,3.321928094887363
meik,0.0,2.5
meiko,0.0,7.5
mein,2.5,0.0
meir,2.5,0.0
meissen,0.0,2.5
meister,0.0,2.5
meital,2.5,0.0
meiyan,2.5,0.0
mejd,3.321928094887363,3.321928094887363
mekar,0.0,2.5
meke,0.0,2.5
mekum,0.0,2.5
mel,3.23140237324787,3.4157967037753143
melanchol,0.8502741537276027,33.37424640210159
melancholi,1.3210703632652905,11.9694465823747
melani,6.14525046121494,1.9796101017878516
melato,2.5,0.0
melba,3.321928094887363,3.321928094887363
melbourn,3.0212099296053805,3.662986595046085
melcher,2.5,0.0
melchior,1.6609640474436815,8.003922779651097
meld,2.9203673004336506,3.798794064681797
mele,5.678873587267573,2.095903274289385
melendez,0.0,2.5
melinda,5.678873587267573,2.095903274289385
melio,0.0,2.5
melisa,0.0,2.5
melissa,3.103476471903321,3.5609161165707097
mell,2.5,0.0
mellencamp,2.5,0.0
melliflu,5.0,0.0
mellow,1.1832946624549385,14.937236057436325
mellowi,2.5,0.0
melnick,0.0,2.5
melo,3.321928094887363,3.321928094887363
melod,2.2363458328106818,5.211440485380426
melodi,1.5702972679322118,8.776290847640777
melodrama,1.709323834275705,7.647114406817496
melodramat,3.4154304171259326,3.2317430834848855
meloni,1.6609640474436815,8.003922779651097
melora,2.5,0.0
melros,2.6619559702796276,4.212993519393615
melt,3.909688233449793,2.844502069100096
meltdown,10.318851158516171,1.4306765580733931
melti,2.5,0.0
melvil,2.5,0.0
melvill,1.388581658628238,10.896762903258734
melvillian,0.0,5.0
melvin,2.9203673004336506,3.798794064681797
melvyn,1.619957991616747,8.335047777871564
melyvn,0.0,2.5
memento,2.2761793375349226,5.094382474196232
memer,2.5,0.0
memnoch,2.5,0.0
memo,2.5,0.0
memoir,2.5,0.0
memor,1.9144015812076087,6.446372777814045
memorabilia,0.0,2.5
memorex,0.0,2.5
memori,3.0332887321258277,3.647533720758872
memorialis,0.0,2.5
memoriam,0.0,2.5
memoris,2.5,0.0
memphi,1.8380053935977752,6.8433137786230045
men,2.5,0.0
mena,5.0,0.0
menac,3.601706353066799,3.0698870517971044
menachim,2.5,0.0
menag,2.5,0.0
menahem,2.5,0.0
menaikkan,0.0,2.5
mencia,11.859457970560367,1.3274436135281011
mencken,3.321928094887363,3.321928094887363
menczer,2.5,0.0
mend,1.5913711273047662,8.58328067894192
mendaci,3.321928094887363,3.321928094887363
mendanasso,2.5,0.0
mendel,3.321928094887363,3.321928094887363
mendelhson,2.5,0.0
mendez,2.095903274289385,5.678873587267573
menedez,0.0,2.5
menen,0.0,2.5
menendez,0.0,2.5
menerb,0.0,2.5
meng,0.0,2.5
mengel,2.5,0.0
menial,1.7721967586109773,7.230516925979993
menij,0.0,2.5
menopaus,0.0,2.5
menopuas,2.5,0.0
mens,2.5,0.0
mensa,5.678873587267573,2.095903274289385
mensch,0.0,2.5
menschkeit,0.0,2.5
mensong,2.5,0.0
menstrual,0.0,2.5
menstruat,5.0,0.0
ment,2.5,0.0
mental,3.4856695715082333,3.168095453637701
mentari,5.0,0.0
menthol,2.5,0.0
mention,4.136098722937415,2.7051278522696416
mentor,5.678873587267573,2.095903274289385
menu,4.1145820804822515,2.717562737549928
menudo,0.0,2.5
meoli,2.5,0.0
meow,0.0,5.0
mer,2.095903274289385,5.678873587267573
mera,2.5,0.0
merc,0.0,2.5
mercan,0.0,2.5
merced,3.321928094887363,3.321928094887363
mercenari,3.9173823267621817,2.8394367936337863
mercer,5.0,0.0
merchandis,12.62925313651334,1.285097208938469
merchant,4.507575551943847,2.51294159473206
merchent,2.5,0.0
merci,13.601258916391032,1.2382271993423417
merciless,3.103476471903321,3.5609161165707097
mercuri,1.7721967586109773,7.230516925979993
mercuricul,0.0,2.5
mercurio,5.0,0.0
mercutio,2.5,0.0
mere,3.638286349159473,3.04057937580726
meredith,4.0019613898255475,2.785345075685467
meremblum,0.0,2.5
merest,5.678873587267573,2.095903274289385
meretrici,3.321928094887363,3.321928094887363
merg,2.0572910402411257,5.824717697033861
merhig,0.0,5.0
meri,2.5,0.0
merian,0.0,7.5
merideth,0.0,2.5
meridian,1.6609640474436815,8.003922779651097
meridith,2.5,0.0
merit,4.296175520263624,2.61736769754536
meritless,0.0,5.0
meritocrat,2.5,0.0
meritori,0.0,5.0
merivel,5.0,0.0
meriweth,5.0,0.0
merk,10.0,0.0
merkel,0.0,2.5
merkerson,0.0,5.0
merkuryev,0.0,2.5
merl,4.1145820804822515,2.717562737549928
merlin,14.937236057436325,1.1832946624549385
mermaid,4.1145820804822515,2.717562737549928
merman,2.51294159473206,4.507575551943847
merri,2.51294159473206,4.507575551943847
merrick,17.5,0.0
merrier,0.0,2.5
merriest,0.0,2.5
merril,0.0,2.5
merrili,2.4097933153777453,4.742632390555292
merrim,0.0,2.5
merriman,0.0,2.5
merrin,2.5,0.0
merritt,2.5,0.0
merriweth,2.5,0.0
merseyrail,2.5,0.0
merv,3.321928094887363,3.321928094887363
mervyn,0.0,5.0
meryl,2.1332460449787214,5.54544091781828
mes,0.0,5.0
mesa,0.0,2.5
mesh,2.9203673004336506,3.798794064681797
mesmer,1.4585635738390754,9.968473536133773
mesmeris,1.305624850998588,12.244391223605618
mesmor,2.095903274289385,5.678873587267573
mesoamerican,2.5,0.0
mesopotamia,0.0,2.5
mesopotamian,2.5,0.0
mess,5.5854800846462185,2.1218281088651327
messag,2.813828723443679,3.9568651667890395
messalina,2.5,0.0
messeng,3.321928094887363,3.321928094887363
messi,6.222894178865563,1.962129027897048
messiah,1.0479516371446924,19.549378059091087
messian,3.321928094887363,3.321928094887363
messianist,0.0,2.5
messier,0.0,5.0
messiest,3.321928094887363,3.321928094887363
messili,2.717562737549928,4.1145820804822515
messin,2.5,0.0
messr,2.5,0.0
mest,0.0,2.5
mesuri,3.321928094887363,3.321928094887363
met,2.6398806897160783,4.2536817386503
meta,5.678873587267573,2.095903274289385
metabol,0.0,2.5
metabolism,0.0,2.5
metacinemat,0.0,2.5
metacommentari,0.0,2.5
metacrit,3.321928094887363,3.321928094887363
metafict,0.0,2.5
metal,3.529811729289795,3.12975917676631
metamorph,3.321928094887363,3.321928094887363
metamorphos,6.4556962358128835,1.9124892893931982
metamorphosi,2.5,0.0
metaphor,2.1218281088651327,5.5854800846462185
metaphys,1.9634563927295117,6.216922378827405
metcalf,1.6609640474436815,8.003922779651097
mete,1.8380053935977752,6.8433137786230045
meteor,2.9514322065841454,3.7556162037993324
meteorit,4.1145820804822515,2.717562737549928
metephor,0.0,2.5
meter,2.095903274289385,5.678873587267573
metermaid,0.0,2.5
meth,10.0,0.0
method,2.6767980774787876,4.186165670860539
methodist,0.0,2.5
methought,2.5,0.0
meticul,1.3708783529029909,11.15937238780452
metion,0.0,5.0
metonym,0.0,2.5
metoo,0.0,2.5
metr,5.0,0.0
metric,8.003922779651097,1.6609640474436815
metro,2.9203673004336506,3.798794064681797
metroid,2.5,0.0
metropoli,1.0,21.854345326782823
metropolitan,2.010759005174987,6.0120931413889656
metrosexu,5.0,0.0
metschurat,0.0,2.5
metti,0.0,2.5
mettl,2.5,0.0
metwal,1.0479516371446924,19.549378059091087
metzergenstein,2.5,0.0
metzger,0.0,2.5
metzler,2.5,0.0
meurent,0.0,2.5
mew,10.318851158516171,1.4306765580733931
mewl,2.5,0.0
mexican,4.055105159954436,2.752781452188525
mexicano,2.5,0.0
mexico,2.986070611331365,3.70890260418634
meyer,4.1145820804822515,2.717562737549928
meyerl,0.0,15.0
mezrich,2.5,0.0
mezzo,5.678873587267573,2.095903274289385
mf,2.5,0.0
mfn,2.5,0.0
mfumu,2.5,0.0
mg,2.5,0.0
mgm,1.918877225192236,6.424666656977423
mgr,2.5,0.0
mgs,0.0,2.5
mhatr,0.0,2.5
mhmmm,2.5,0.0
mi,1.732392459707567,7.488454205628542
mia,8.003922779651097,1.6609640474436815
miami,4.311291146316909,2.6094892646758554
mian,7.5,0.0
miasma,0.0,2.5
miaugi,0.0,2.5
mic,3.12173046672301,3.5392393166248803
micahel,2.5,0.0
mice,1.4306765580733931,10.318851158516171
mich,1.8380053935977752,6.8433137786230045
micha,5.0,0.0
michael,3.0252728211991844,3.6577702475121856
michaelango,0.0,2.5
michaelidi,2.5,0.0
michaelsen,0.0,2.5
michal,5.678873587267573,2.095903274289385
michali,0.0,2.5
michalkov,7.5,0.0
micheal,3.633420802575157,3.044434334926917
micheaux,0.0,7.5
michel,1.874053799587728,6.6495613872294905
michelangelo,0.0,5.0
michell,2.7324584171846964,4.089166070110182
michen,3.321928094887363,3.321928094887363
michigan,4.1145820804822515,2.717562737549928
michll,2.5,0.0
mick,1.8885408704555486,6.575011763114612
mickael,2.5,0.0
mickey,2.1977686737194806,5.330901141781154
micki,4.507575551943847,2.51294159473206
micmac,3.321928094887363,3.321928094887363
micro,2.717562737549928,4.1145820804822515
microcosm,0.0,2.5
microfilm,0.0,2.5
microscop,1.6609640474436815,8.003922779651097
microsoft,20.0,0.0
microwav,6.8433137786230045,1.8380053935977752
mid,2.917134622113735,3.8033591897402883
mida,2.5,0.0
midday,3.321928094887363,3.321928094887363
middl,3.1686811024102957,3.4850062126054455
middlebrow,2.5,0.0
middleman,2.5,0.0
middlemarch,5.0,0.0
middleton,0.0,22.5
middletown,3.321928094887363,3.321928094887363
middleweight,0.0,5.0
mideav,2.5,0.0
midev,2.5,0.0
midg,3.321928094887363,3.321928094887363
midget,8.776290847640777,1.5702972679322118
midian,1.9124892893931982,6.4556962358128835
midkiff,7.5,0.0
midland,17.5,0.0
midler,0.0,7.5
midlif,1.6609640474436815,8.003922779651097
midnight,2.2223752763380724,5.253985592590525
midnit,1.6609640474436815,8.003922779651097
midriff,5.0,0.0
midscreen,2.5,0.0
midsom,0.0,2.5
midsumm,5.0,0.0
midterm,0.0,2.5
midtown,0.0,2.5
midway,4.400560461481861,2.5642927228407246
midwest,2.4097933153777453,4.742632390555292
midwestern,4.212993519393615,2.6619559702796276
mielophon,0.0,2.5
miez,0.0,2.5
mif,10.0,0.0
mifun,1.6609640474436815,8.003922779651097
mig,5.678873587267573,2.095903274289385
migh,2.095903274289385,5.678873587267573
mighti,3.486877318797519,3.1670299264723965
mightier,3.321928094887363,3.321928094887363
mightiest,0.0,5.0
mightili,3.0815587699515854,3.5873976034096917
miglior,2.5,0.0
mignard,0.0,5.0
mignon,2.5,0.0
migr,0.0,2.5
migrain,7.5,0.0
migrant,1.6609640474436815,8.003922779651097
migrat,1.0,21.854345326782823
miguel,4.899079389427794,2.3475901497877913
mihaela,2.5,0.0
mihic,5.0,0.0
miik,1.997593496840355,6.0675838318038835
miiko,0.0,2.5
mika,3.321928094887363,3.321928094887363
mikado,0.0,2.5
mikael,2.5,0.0
mikal,0.0,2.5
mike,4.293426953121329,2.6188075139523037
mikey,1.6609640474436815,8.003922779651097
mikhalkov,3.321928094887363,3.321928094887363
miki,3.321928094887363,3.321928094887363
mikio,0.0,2.5
mikk,0.0,2.5
mikka,2.5,0.0
mikkelsen,0.0,20.0
mikko,0.0,2.5
miklo,0.0,7.5
miko,0.0,10.0
mikshelt,2.5,0.0
mikuru,0.0,10.0
mikveh,2.5,0.0
mil,3.321928094887363,3.321928094887363
mila,0.0,2.5
milafon,0.0,2.5
milah,2.5,0.0
milan,5.678873587267573,2.095903274289385
milanai,0.0,2.5
milanes,1.4306765580733931,10.318851158516171
milano,0.0,2.5
milbank,2.5,0.0
milburn,0.0,2.5
milch,0.0,2.5
mild,7.590882817813986,1.7173828626980363
