,negative,neutral,positive
think,1.675049216420643,1.8503240179909684,2.956622489896865
thinner,0.0,2.095903274289385,5.678873587267573
thinnest,0.0,0.0,2.5
third,0.0,0.0,50.0
thirsti,0.0,0.0,2.5
thirteen,0.0,0.0,2.5
thirti,0.0,0.0,7.5
thisgig,0.0,0.0,2.5
thistelescop,0.0,0.0,2.5
tho,0.0,0.0,5.0
thomastik,0.0,0.0,2.5
thoren,0.0,0.0,2.5
thorough,0.0,0.0,25.0
though,1.7420653825330148,1.7420653825330148,3.0212099296053805
thought,2.3361664928145376,1.3091682084576386,2.9203673004336506
thoughtyou,0.0,0.0,2.5
thousand,0.0,0.0,5.0
thr,0.0,0.0,2.5
thrash,0.0,0.0,5.0
thread,1.8929578624225243,1.2058307616113493,3.9173823267621817
threw,4.742632390555292,0.0,2.4097933153777453
thrill,0.0,0.0,10.0
throati,0.0,10.0,0.0
throb,0.0,0.0,2.5
throne,0.0,0.0,2.5
through,0.0,0.0,2.5
throughth,0.0,0.0,2.5
throw,1.1832946624549385,1.8380053935977752,4.1145820804822515
thrown,0.0,0.0,12.5
thru,0.0,0.0,12.5
thumb,0.0,2.6619559702796276,4.212993519393615
thumbnail,0.0,10.0,0.0
thump,0.0,0.0,2.5
thus,0.0,0.0,52.5
tie,4.827990927155451,0.0,2.375266937820885
tight,1.7439382150105376,1.5541158449458503,3.3769789723336645
tighten,0.0,2.51294159473206,4.507575551943847
tighter,0.0,1.8380053935977752,6.8433137786230045
til,0.0,0.0,5.0
till,0.0,0.0,5.0
tilt,0.0,2.2761793375349226,5.094382474196232
tiltback,0.0,0.0,2.5
time,0.0,0.0,15.0
ting,0.0,0.0,20.0
tingl,0.0,0.0,2.5
tini,2.85294203250774,0.8258638317777985,3.249249489816349
tinker,0.0,0.0,10.0
tinney,0.0,0.0,2.5
tinni,5.2406914400989,1.3331155435207356,1.3331155435207356
tip,0.9792503710240241,0.9792503710240241,10.896762903258734
tippi,0.0,0.0,7.5
tire,2.785345075685467,1.285097208938469,2.484548367467459
tiresom,0.0,0.0,2.5
tis,10.0,0.0,0.0
toast,4.742632390555292,1.9535700439406751,0.8977117175026231
toat,10.0,0.0,0.0
toe,0.0,19.549378059091087,1.0479516371446924
togeth,1.3506893502198491,1.7721967586109773,3.798794064681797
toggl,0.0,0.0,5.0
token,0.0,0.0,2.5
told,1.8380053935977752,2.3858985318574284,2.095903274289385
toler,19.549378059091087,0.0,1.0479516371446924
tom,0.0,0.0,5.0
ton,0.0,0.0,7.5
tonal,0.0,4.742632390555292,2.4097933153777453
tone,0.0,2.941625832534105,3.7691125563864567
tonight,0.0,0.0,2.5
too,1.7219771207241918,1.6740058429481977,3.179367651451629
took,1.6070365640867084,2.1396717031069303,2.6575887115575108
tool,2.2761793375349226,0.0,5.094382474196232
toontrack,0.0,0.0,2.5
toooo,45.0,0.0,0.0
tooth,0.0,0.0,2.5
toothpick,0.0,0.0,2.5
top,2.0816031547456886,1.6881263427768753,2.6076370548861
toppi,0.0,0.0,2.5
toppl,0.0,0.0,7.5
tore,0.0,0.0,5.0
torn,0.0,0.0,12.5
torqu,0.0,0.0,2.5
tortex,0.0,0.0,12.5
tortur,0.0,0.0,2.5
toshiba,0.0,0.0,2.5
toss,0.0,2.3858985318574284,4.801322650839046
total,2.2537877759719245,1.8088351765837412,2.2537877759719245
totex,0.0,0.0,2.5
tottal,0.0,0.0,2.5
touch,1.7721967586109773,1.3506893502198491,3.798794064681797
tough,0.0,1.7721967586109773,7.230516925979993
tougher,0.0,0.0,12.5
tour,0.0,1.9535700439406751,6.261707715779571
tout,0.0,0.0,5.0
toxic,0.0,0.0,2.5
toy,0.0,2.095903274289385,5.678873587267573
toyour,0.0,0.0,2.5
tp,0.0,0.0,2.5
trace,0.0,10.318851158516171,1.4306765580733931
track,0.0,0.0,20.0
trackabl,0.0,0.0,2.5
trad,0.0,0.0,2.5
trade,0.0,10.318851158516171,1.4306765580733931
tradit,1.035044824287818,1.503506770753558,5.873310965300054
train,7.230516925979993,0.0,1.7721967586109773
transfer,0.0,0.0,10.0
transform,0.0,0.0,7.5
transit,0.0,0.0,2.5
translat,0.0,10.318851158516171,1.4306765580733931
transluc,0.0,10.0,0.0
transmit,0.0,10.318851158516171,1.4306765580733931
transpar,1.5913711273047662,1.5913711273047662,3.6204807592266683
transport,0.0,0.0,22.5
trap,0.0,0.0,7.5
trash,7.230516925979993,0.0,1.7721967586109773
trashi,0.0,0.0,10.0
travel,1.142777130968,2.51294159473206,3.0212099296053805
travlit,0.0,10.0,0.0
tread,0.0,0.0,2.5
treasur,0.0,10.318851158516171,1.4306765580733931
treat,0.0,2.3858985318574284,4.801322650839046
trebl,1.7385624693195072,3.4259878473913896,1.536314104922079
trebli,0.0,0.0,5.0
tree,0.0,0.0,10.0
trembl,0.0,0.0,2.5
tremelo,0.0,0.0,5.0
tremend,0.0,0.0,15.0
tremolo,3.137168659354725,0.0,3.5211682165513474
tremonti,0.0,10.0,0.0
trendi,0.0,0.0,2.5
tri,1.698167702710464,1.5829046610845319,3.4078067123909963
triangular,0.0,0.0,7.5
tric,0.0,0.0,2.5
trick,0.0,0.0,5.0
tricki,0.0,2.51294159473206,4.507575551943847
trifl,0.0,0.0,5.0
trigger,0.0,0.0,2.5
trim,0.0,2.2761793375349226,5.094382474196232
trip,0.0,5.678873587267573,2.095903274289385
tripl,0.0,37.981021967708735,0.812711509291959
tripod,0.0,0.0,10.0
trippi,0.0,0.0,2.5
trivial,0.0,0.0,5.0
troubleshoot,0.0,0.0,5.0
trplug,0.0,0.0,2.5
trs,0.0,0.0,7.5
true,1.540422529582585,2.340145884516687,2.5257926232347683
trueli,0.0,0.0,5.0
truest,0.0,10.0,0.0
truley,0.0,0.0,2.5
truli,2.8394367936337863,1.3331155435207356,2.3653881696150787
trumpet,0.0,0.0,2.5
truncat,0.0,0.0,2.5
truss,0.0,0.0,5.0
trust,1.409058247020729,1.874053799587728,3.441575920909497
trusti,10.318851158516171,0.0,1.4306765580733931
tryth,0.0,0.0,2.5
ts,0.0,0.0,27.5
tu,0.0,10.0,0.0
tubbi,0.0,0.0,2.5
tube,1.9124892893931982,1.4306765580733931,3.321928094887363
tubescream,0.0,0.0,10.0
tubular,0.0,0.0,7.5
tuck,0.0,0.0,7.5
tug,0.0,0.0,5.0
tunamat,0.0,0.0,2.5
tune,1.39393592981899,1.626728462341424,4.039244145993885
tuner,0.0,2.51294159473206,4.507575551943847
turn,1.6708297140274069,1.8908270175742543,2.900156989258032
turntabl,0.0,0.0,15.0
turser,0.0,0.0,2.5
turtl,0.0,10.318851158516171,1.4306765580733931
tuse,0.0,0.0,2.5
tusq,0.0,0.0,2.5
tutori,0.0,0.0,2.5
twangi,0.0,0.0,5.0
tweak,1.1073093649624544,0.0,17.243773525740824
tweakabl,0.0,0.0,7.5
tweed,0.0,0.0,5.0
tweek,0.0,5.678873587267573,2.095903274289385
twelv,0.0,0.0,10.0
twenti,0.0,10.318851158516171,1.4306765580733931
twice,1.7879236136423848,1.7879236136423848,2.869813941784957
twiddl,0.0,0.0,2.5
twin,5.678873587267573,0.0,2.095903274289385
twist,5.328413244054978,1.4777736715355747,1.1726286859981785
type,0.0,0.0,20.0
typic,0.0,2.2363458328106818,5.211440485380426
ua,0.0,0.0,2.5
ub,0.0,0.0,7.5
uber,0.0,10.0,0.0
ubiquit,0.0,0.0,2.5
uca,0.0,0.0,22.5
ugli,0.0,0.0,2.5
uh,0.0,0.0,2.5
uhf,0.0,10.0,0.0
uke,2.2761793375349226,2.2761793375349226,1.7721967586109773
ukelel,0.0,0.0,2.5
ukulel,1.142777130968,1.142777130968,7.423983573584705
ultex,1.8380053935977752,0.0,6.8433137786230045
ultim,2.1803695489250283,0.0,5.386869421779831
ultra,0.0,0.0,30.0
ultracoust,0.0,0.0,7.5
ultraglid,0.0,0.0,2.5
um,0.0,0.0,5.0
un,0.0,0.0,12.5
unabl,19.549378059091087,0.0,1.0479516371446924
unaccept,0.0,10.0,0.0
unansw,0.0,0.0,2.5
unattract,52.5,0.0,0.0
unavail,0.0,0.0,2.5
unbal,0.0,0.0,2.5
unbalanc,0.0,3.798794064681797,2.9203673004336506
unbear,10.318851158516171,0.0,1.4306765580733931
unbeat,0.0,0.0,7.5
unbeliev,1.8380053935977752,1.8380053935977752,2.717562737549928
unbias,0.0,0.0,2.5
unbox,0.0,0.0,7.5
uncl,0.0,0.0,2.5
unclean,0.0,0.0,2.5
unclip,0.0,0.0,7.5
unclutt,0.0,0.0,5.0
uncoat,0.0,1.6609640474436815,8.003922779651097
uncolor,0.0,0.0,2.5
uncomfort,3.871796827380109,1.7879236136423848,1.3098812310156134
uncondit,0.0,0.0,2.5
unconvent,0.0,0.0,2.5
uncut,0.0,0.0,2.5
undefin,0.0,0.0,5.0
undergon,0.0,0.0,2.5
underground,0.0,0.0,2.5
underneath,0.0,0.0,2.5
undersaddl,0.0,0.0,5.0
undersid,0.0,0.0,2.5
understand,1.3691531760701179,1.8041188445325964,3.6799798337541683
understat,10.0,0.0,0.0
understood,0.0,0.0,10.0
underwear,0.0,0.0,5.0
undesir,0.0,10.0,0.0
undisput,0.0,0.0,2.5
undo,25.31098257513334,0.0,0.9427755595944493
undu,0.0,0.0,5.0
une,0.0,0.0,2.5
uneven,0.0,5.678873587267573,2.095903274289385
unexpect,0.0,10.318851158516171,1.4306765580733931
unfair,0.0,0.0,2.5
unfamiliar,0.0,0.0,5.0
unfavor,0.0,0.0,2.5
unfinish,0.0,0.0,5.0
unfit,0.0,10.0,0.0
unfold,0.0,0.0,5.0
unfortun,1.4306765580733931,2.51294159473206,2.51294159473206
unfound,0.0,0.0,2.5
unhappi,0.0,0.0,2.5
unhind,0.0,0.0,2.5
unhook,0.0,0.0,5.0
uni,0.0,0.0,5.0
unidyn,0.0,0.0,2.5
unifi,0.0,0.0,2.5
uniform,0.0,0.0,7.5
unimped,0.0,0.0,2.5
unimpress,0.0,10.0,0.0
uninspir,0.0,0.0,2.5
unintend,0.0,10.318851158516171,1.4306765580733931
unintent,0.0,0.0,5.0
uniqu,0.0,2.020814299663648,5.970466943390806
uniti,0.0,0.0,2.5
univer,0.0,0.0,2.5
univers,0.0,0.0,17.5
univib,0.0,0.0,5.0
unknown,0.0,0.0,2.5
unlatch,0.0,0.0,15.0
unlik,0.0,0.0,15.0
unlimit,0.0,0.0,2.5
unload,0.0,10.0,0.0
unlock,2.2761793375349226,2.2761793375349226,1.7721967586109773
unlucki,0.0,0.0,2.5
unmatch,0.0,0.0,2.5
unmeasur,0.0,0.0,2.5
unmistak,0.0,0.0,2.5
unmix,0.0,0.0,2.5
unmus,0.0,10.0,0.0
unnatur,0.0,0.0,2.5
unnecessari,3.054750901711627,0.0,3.6204807592266683
unnecessarili,0.0,0.0,2.5
unnerv,0.0,0.0,2.5
unobtrus,0.0,0.0,2.5
unobvi,0.0,0.0,2.5
unopen,0.0,0.0,5.0
unorthodox,0.0,0.0,2.5
unot,0.0,0.0,2.5
unpack,0.0,0.0,7.5
unparallel,0.0,0.0,2.5
unpleas,7.230516925979993,0.0,1.7721967586109773
unplug,0.0,2.3475901497877913,4.899079389427794
unquestion,0.0,0.0,2.5
unreach,0.0,0.0,2.5
unreason,0.0,0.0,2.5
unrol,42.58745019433658,0.0,0.7820114830995407
unsatisfactori,0.0,0.0,2.5
unsatisfi,4.1145820804822515,0.0,2.717562737549928
unscrew,4.1145820804822515,0.0,2.717562737549928
unshield,0.0,10.318851158516171,1.4306765580733931
unsnap,0.0,0.0,2.5
unstabl,0.0,4.1145820804822515,2.717562737549928
unsur,14.937236057436325,0.0,1.1832946624549385
untemp,0.0,0.0,2.5
unthink,0.0,0.0,2.5
untim,0.0,0.0,2.5
unto,0.0,0.0,2.5
untouch,0.0,10.0,0.0
untreat,0.0,0.0,7.5
unus,1.8041188445325964,3.9485548495423557,1.2684392770914845
unusu,0.0,3.321928094887363,3.321928094887363
unventil,0.0,10.0,0.0
unwant,0.0,2.2761793375349226,5.094382474196232
unwieldi,0.0,0.0,5.0
unwil,0.0,0.0,2.5
unwind,0.0,0.0,5.0
unwrap,0.0,10.318851158516171,1.4306765580733931
unzip,0.0,0.0,7.5
up,1.4197183968168932,1.6462124137322511,3.9173823267621817
updat,3.456341818146088,1.4161325472140762,1.8581308885963037
upfront,0.0,10.318851158516171,1.4306765580733931
upgrad,0.0,0.0,90.0
uphil,0.0,0.0,2.5
uphook,0.0,0.0,2.5
upload,0.0,0.0,7.5
upper,1.2430386895061838,3.840066679447929,1.8815421796317378
upright,2.51294159473206,0.0,4.507575551943847
upscal,0.0,10.0,0.0
upset,0.0,7.230516925979993,1.7721967586109773
upsid,0.0,0.0,2.5
ur,0.0,0.0,10.0
urg,0.0,0.0,2.5
usa,0.0,1.6609640474436815,8.003922779651097
usabl,3.1807227112001972,1.0911623018071637,2.471756550578161
usag,10.318851158516171,0.0,1.4306765580733931
usb,0.0,2.4597814635015047,4.62516543999653
usd,0.0,0.0,2.5
use,1.4649580203559336,1.667270729997082,3.7481942440930127
useabl,1.6609640474436815,3.321928094887363,1.6609640474436815
usebehring,0.0,0.0,2.5
usedunlop,0.0,0.0,2.5
useful,0.0,0.0,2.5
usegreat,0.0,0.0,2.5
useless,6.714157558698096,1.6998947737393464,0.6705281516444292
user,0.0,4.1145820804822515,2.717562737549928
uses,0.0,0.0,2.5
using,0.0,0.0,2.5
usingstr,0.0,0.0,2.5
usual,1.5634841359640874,1.5634841359640874,3.752616605345607
utf,0.0,0.0,5.0
util,0.0,2.8394367936337863,3.9173823267621817
utmost,0.0,0.0,2.5
utter,0.0,0.0,2.5
vagu,0.0,0.0,2.5
valid,0.0,10.318851158516171,1.4306765580733931
valu,0.0,0.0,5.0
valuabl,0.0,2.8394367936337863,3.9173823267621817
valvek,0.0,0.0,2.5
vari,1.285097208938469,1.285097208938469,5.678873587267573
variabl,0.0,2.095903274289385,5.678873587267573
various,0.0,1.7135711483586733,7.617369497207078
vast,0.0,0.0,10.0
velcro,0.0,5.678873587267573,2.095903274289385
velveteen,0.0,0.0,5.0
vent,0.0,0.0,2.5
ventur,0.0,0.0,2.5
venu,0.0,0.0,2.5
verbal,0.0,0.0,2.5
veri,1.3628952386842699,1.422139055166963,4.773308167159817
verifi,0.0,0.0,7.5
vers,0.0,0.0,2.5
versa,0.0,0.0,2.5
versatil,1.1244777752946047,0.0,16.667241776709588
versus,0.0,0.0,5.0
vertic,0.0,0.0,15.0
veteran,0.0,0.0,2.5
vhf,0.0,10.0,0.0
vht,0.0,0.0,5.0
viabl,0.0,0.0,2.5
vibe,0.0,0.0,2.5
vibrant,0.0,0.0,10.0
vibrat,0.0,2.8394367936337863,3.9173823267621817
vibrato,0.0,0.0,2.5
vic,0.0,0.0,10.0
video,0.0,2.2761793375349226,5.094382474196232
view,0.0,4.1145820804822515,2.717562737549928
viewabl,0.0,0.0,2.5
vigor,0.0,0.0,2.5
vintag,0.0,2.51294159473206,4.507575551943847
vinyl,0.0,0.0,5.0
viola,0.0,0.0,2.5
violin,0.0,0.0,7.5
vip,0.0,0.0,2.5
virginia,0.0,0.0,2.5
virtual,1.1073093649624544,2.3475901497877913,3.321928094887363
visabl,0.0,0.0,2.5
visibl,3.321928094887363,0.0,3.321928094887363
visit,0.0,5.678873587267573,2.095903274289385
vista,0.0,0.0,2.5
visual,0.0,0.0,25.0
vital,0.0,0.0,5.0
viz,0.0,0.0,2.5
vizio,0.0,0.0,2.5
vlz,0.0,0.0,2.5
vocal,0.0,1.0991144362269876,17.53201754933174
volt,3.662986595046085,1.142777130968,2.095903274289385
voltag,0.0,0.0,5.0
vote,0.0,0.0,2.5
vox,0.0,4.1145820804822515,2.717562737549928
vs,3.321928094887363,3.321928094887363,0.0
vt,0.0,0.0,2.5
vtb,0.0,0.0,2.5
vulner,0.0,0.0,2.5
waa,0.0,0.0,2.5
wabl,0.0,0.0,2.5
wack,0.0,0.0,2.5
wacki,0.0,0.0,2.5
wah,0.0,3.5873976034096917,3.0815587699515854
wail,0.0,0.0,5.0
wait,0.0,2.2761793375349226,5.094382474196232
wake,0.0,0.0,7.5
wal,20.0,0.0,0.0
walk,0.0,3.321928094887363,3.321928094887363
walkman,0.0,0.0,2.5
wall,0.0,2.095903274289385,5.678873587267573
walli,0.0,0.0,2.5
wan,0.0,0.0,7.5
wander,0.0,4.1145820804822515,2.717562737549928
wannab,0.0,0.0,5.0
want,1.5320508788441511,1.5320508788441511,3.911337040823991
wantto,0.0,0.0,2.5
warbl,0.0,0.0,5.0
wari,0.0,0.0,5.0
warm,2.0468703989692965,1.238682346556892,3.515794465961747
warmer,0.0,1.9535700439406751,6.261707715779571
warmoth,0.0,0.0,7.5
warmth,0.0,0.0,5.0
warn,0.0,1.7420653825330148,7.423983573584705
warp,0.0,0.0,10.0
warrant,0.0,3.321928094887363,3.321928094887363
warranti,0.0,20.0,0.0
wart,0.0,0.0,2.5
was,1.9895303001618516,1.4366474112741556,3.176119419302976
wash,0.0,0.0,5.0
washabl,0.0,0.0,2.5
washburn,0.0,0.0,10.0
washer,0.0,0.0,2.5
wasnt,0.0,5.678873587267573,2.095903274289385
wast,2.584349121341731,2.584349121341731,1.340542651938433
wat,0.0,10.0,0.0
watch,0.0,0.0,35.0
watt,2.941625832534105,0.0,3.7691125563864567
wave,2.809946484804034,1.7645023553527024,1.8504705432230522
waver,0.0,0.0,2.5
wax,0.0,0.0,22.5
waxi,0.0,0.0,5.0
wayu,10.0,0.0,0.0
wayyy,0.0,0.0,5.0
weak,1.453541992508055,2.584349121341731,2.4097933153777453
weaken,0.0,0.0,2.5
weaker,0.0,0.0,10.0
weakest,0.0,0.0,2.5
wealthi,0.0,0.0,2.5
wear,1.7789414603067768,1.4637522172078514,3.5058721616899073
weather,0.0,3.321928094887363,3.321928094887363
web,0.0,4.1145820804822515,2.717562737549928
weber,0.0,0.0,2.5
websit,0.0,10.318851158516171,1.4306765580733931
wedg,0.0,0.0,5.0
wee,5.678873587267573,0.0,2.095903274289385
weeeeellllll,0.0,0.0,2.5
week,0.0,0.0,10.0
weep,0.0,0.0,2.5
wegan,0.0,0.0,2.5
weigh,1.6609640474436815,1.6609640474436815,3.321928094887363
weight,0.0,2.978033117136071,3.719611071037446
weighti,0.0,0.0,2.5
weird,1.0,4.507575551943847,1.9124892893931982
welcom,0.0,0.0,7.5
weld,19.549378059091087,0.0,1.0479516371446924
well,1.2576559820284046,1.325359707258962,5.617779913251521
went,3.1402814221278406,1.4736346608017694,1.966270077619307
were,1.7060658370306112,1.3803640875508807,3.875796798232555
wes,0.0,0.0,2.5
west,0.0,10.0,0.0
western,10.318851158516171,0.0,1.4306765580733931
wet,4.507575551943847,1.142777130968,1.7420653825330148
wg,0.0,0.0,2.5
wha,0.0,0.0,5.0
whack,0.0,0.0,2.5
whammi,0.0,2.8394367936337863,3.9173823267621817
whamo,0.0,0.0,2.5
whatev,0.0,0.0,22.5
whatnot,0.0,0.0,2.5
whatsoev,9.162168319362612,0.0,1.530895350152348
wherev,0.0,0.0,5.0
whilst,0.0,0.0,2.5
whimsic,0.0,0.0,2.5
whine,0.0,0.0,2.5
whisper,0.0,0.0,2.5
white,0.8785009484831439,1.5124441405783884,6.6980096694547075
whoaaah,0.0,0.0,2.5
whole,1.4419462865621575,2.929762542063795,2.144710814277849
wholeheart,0.0,0.0,5.0
wholli,20.0,0.0,0.0
wi,0.0,0.0,2.5
wide,0.0,3.054750901711627,3.6204807592266683
wider,1.9535700439406751,1.9535700439406751,2.4097933153777453
widest,0.0,0.0,2.5
width,0.0,0.0,2.5
wiggl,0.0,0.0,2.5
wild,0.0,0.0,5.0
wilkinson,0.0,0.0,5.0
will,0.0,3.321928094887363,3.321928094887363
willpay,0.0,0.0,2.5
wimpi,0.0,0.0,7.5
win,0.0,0.0,12.5
wind,3.16185575442704,1.3598055380864458,2.095903274289385
winder,0.0,0.0,12.5
windscreen,0.0,0.0,27.5
wine,0.0,0.0,2.5
winner,0.0,0.0,5.0
wipe,0.0,1.997593496840355,6.0675838318038835
wire,3.321928094887363,1.285097208938469,2.095903274289385
wiredo,0.0,0.0,2.5
wireless,4.507575551943847,0.0,2.51294159473206
wise,0.0,4.1145820804822515,2.717562737549928
wiser,0.0,0.0,2.5
wish,1.9764893395169205,1.8787227374083049,2.475504619626439
wit,0.0,0.0,2.5
withdunlop,0.0,10.318851158516171,1.4306765580733931
withstand,0.0,7.230516925979993,1.7721967586109773
withstood,0.0,0.0,2.5
withthem,0.0,0.0,2.5
wobbl,4.1145820804822515,1.388581658628238,1.6044944060210176
won,0.0,0.0,5.0
wonder,0.9345463662610467,1.4878785703489694,6.511098379606797
wonderfu,0.0,0.0,2.5
wonderful,0.0,0.0,2.5
wont,0.0,1.7879236136423848,7.133751257654798
wood,0.0,0.0,2.5
wooden,0.0,0.0,7.5
woodstock,0.0,0.0,2.5
wool,0.0,0.0,2.5
wooli,0.0,0.0,2.5
word,0.0,10.0,0.0
wore,0.0,0.0,17.5
work,1.7390442385508516,1.4340361728272897,3.661414706507622
workabl,0.0,0.0,2.5
workg,0.0,0.0,2.5
workhors,0.0,0.0,2.5
workmanship,0.0,0.0,2.5
workshop,0.0,0.0,2.5
worn,1.1832946624549385,2.717562737549928,2.717562737549928
worri,0.0,1.2752798500337212,12.821659354712896
wors,1.7721967586109773,2.9203673004336506,1.7721967586109773
worship,0.0,0.0,5.0
worst,23.39072927508095,0.8304820237218408,0.6643856189774725
worth,1.7120748279747946,1.8174272453383926,2.9465931082862316
worthi,2.2761793375349226,2.2761793375349226,1.7721967586109773
worthless,10.318851158516171,0.0,1.4306765580733931
worthwhil,0.0,0.0,7.5
worx,0.0,0.0,2.5
woth,0.0,0.0,2.5
woul,0.0,0.0,2.5
wouldnt,0.0,0.0,5.0
wound,3.1956108263448426,1.503506770753558,1.8982210367373267
woven,0.0,0.0,5.0
wow,0.0,0.0,20.0
wrap,0.0,3.798794064681797,2.9203673004336506
wrench,0.0,0.0,2.5
wring,0.0,10.0,0.0
write,0.9893899157238004,2.4469987769064594,3.441575920909497
written,0.0,3.321928094887363,3.321928094887363
wrong,1.7420653825330148,1.6609640474436815,3.1670299264723965
wrote,0.0,4.1145820804822515,2.717562737549928
ws,0.0,0.0,2.5
wtk,0.0,0.0,2.5
wuhan,0.0,0.0,7.5
www,0.0,0.0,5.0
xcg,0.0,0.0,7.5
xd,0.0,0.0,5.0
xds,0.0,10.0,0.0
xenyx,0.0,0.0,5.0
xlr,1.0227839387232256,1.4777736715355747,6.0675838318038835
xp,0.0,10.0,0.0
xtime,0.0,0.0,2.5
ya,49.496653463438726,0.0,0.744921859773347
yamaha,0.0,1.5913711273047662,8.58328067894192
yank,0.0,0.0,2.5
yea,0.0,0.0,5.0
yeah,0.0,4.1145820804822515,2.717562737549928
yell,0.0,0.0,2.5
yellow,0.0,0.0,25.0
yep,0.0,5.678873587267573,2.095903274289385
yes,1.975193608802988,1.238682346556892,3.6535436821624496
yet,1.0479516371446924,1.4396667366373095,6.13022002589547
yield,3.321928094887363,3.321928094887363,0.0
yike,10.0,0.0,0.0
yo,0.0,0.0,2.5
yogurt,0.0,0.0,2.5
yoke,0.0,0.0,2.5
young,0.0,10.318851158516171,1.4306765580733931
younger,0.0,0.0,5.0
your,0.0,10.0,0.0
yourself,0.0,0.0,5.0
youtub,0.0,0.0,15.0
yr,19.549378059091087,0.0,1.0479516371446924
yucki,0.0,0.0,5.0
zad,0.0,0.0,2.5
zap,0.0,0.0,2.5
zero,0.0,0.0,10.0
zildjian,0.0,0.0,2.5
zip,13.091002150871478,0.0,1.2620021300743383
zipper,0.0,0.0,10.0
zoom,0.0,0.0,2.5
